id,payment_id,currency,phase,status,purchase_ts,filed_at,respond_by,avs_match,cvv_match,device_fingerprint_known,delivery_confirmed,prior_order_count,prior_dispute_count,ip_geo_billing_distance_km,days_between_purchase_and_dispute,amount,checkout_hour_of_day,card_network,customer_communication_log,reason_code,won_if_contested
dsp_009644,pay_009644,INR,chargeback,open,2025-09-13 17:07:36.449093547,2025-09-17 06:38:38.868361833,2025-09-24 06:38:38.868361833,False,False,True,True,7,2,5155.273536834644,3.7437306356870472,8002.144691769046,15,RuPay,I am writing to dispute a transaction on my account. I don't recall approving this purchase. A family member sometimes has access to my card. Fix this.,MC_4840,False
dsp_009645,pay_009645,INR,chargeback,open,2024-12-24 10:08:48.880615551,2024-12-29 02:03:06.626518012,2025-01-05 02:03:06.626518012,True,False,False,True,3,4,0.0,5.590997923498077,12827.592028975125,10,Visa,This charge needs to be looked into. I don't recall approving this purchase. Thank you for looking into this matter.,MC_4837,False
dsp_009646,pay_009646,INR,chargeback,open,2024-11-04 15:01:12.792969174,2024-11-11 15:11:09.781128881,2024-11-18 15:11:09.781128881,False,False,False,True,2,0,6125.346278740317,5.644021055869678,10797.381742228079,18,Mastercard,I do not recognize this charge on my statement. This does not matc any purchase I remember making. I travel frequently and my account activity looks unusual to me. Please refund me.,VISA_83,False
dsp_009647,pay_009647,INR,chargeback,open,2024-12-26 11:26:06.801876427,2024-12-30 11:01:35.646142341,2025-01-06 11:01:35.646142341,True,False,True,True,9,1,697.8115525570504,0.44273066011363493,1507.3810136547654,1,Mastercard,This charge needs to be looked into. This does not match any purchase I remember making. A family member sometimes has access to my card. Thank you for looking into this matter.,AMEX_FR2,True
dsp_009648,pay_009648,INR,chargeback,open,2024-05-24 03:33:53.702804445,2024-06-10 00:58:57.117663960,2024-06-17 00:58:57.117663960,True,True,False,False,7,1,1257.9952451663435,18.14598687679352,2249.1900607743946,11,Amex,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. I have already cotacted my bank about this. Fix this.,MC_4840,True
dsp_009649,pay_009649,INR,chargeback,open,2024-11-25 12:48:24.533194677,2024-12-07 08:44:14.965982825,2024-12-14 08:44:14.965982825,True,True,True,True,15,1,1317.7298655883856,13.463054822598071,52776.00695039889,4,Mastercard,This charge needs to be looked into. This does not match any purchase I remember making. Thank you for looking into this matter.,AMEX_FR2,True
dsp_009650,pay_009650,INR,chargeback,open,2025-09-03 19:09:30.307423754,2025-09-09 16:42:00.541066474,2025-09-16 16:42:00.541066474,True,True,True,True,6,1,1379.037259703318,1.9896816507068302,2806.5482663377206,19,RuPay,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. I travel frequently and my account activity looks unusual to me. Let me know.,MC_4840,False
dsp_009651,pay_009651,INR,chargeback,open,2025-07-30 16:30:23.707947041,2025-08-03 23:49:19.844359463,2025-08-10 23:49:19.844359463,True,True,True,True,10,2,763.496870711439,6.1177314014053685,4355.653439893589,22,RuPay,I am writing to dispute a transaction on my account. I don't recall approving this purchase. My card may have been compromised recently. Fix this.,MC_4837,True
dsp_009652,pay_009652,INR,chargeback,open,2024-04-27 09:28:43.233636613,2024-04-30 20:33:55.798626176,2024-05-07 20:33:55.798626176,False,False,False,True,5,1,6582.173177811204,4.304339227098286,7153.670615478324,6,Mastercard,I do not recognize this charge on my statement. I did not authorize this transaction. A family member sometimes has access to my card. Thank you for looking into this matter.,VISA_83,False
dsp_009653,pay_009653,INR,chargeback,open,2025-04-29 20:42:52.207452676,2025-05-03 12:54:30.082029003,2025-05-10 12:54:30.082029003,True,True,False,False,0,3,1280.4406120961423,4.641325812386432,3900.9752985068208,23,RuPay,I need to report an issue with a recent charge. Someone must have used my card without my permission. A family member sometimes has access to my card. Please refund me.,MC_4837,False
dsp_009654,pay_009654,INR,chargeback,open,2025-09-08 22:08:52.578969184,2025-09-20 07:28:54.107956228,2025-09-27 07:28:54.107956228,True,True,True,True,16,1,3744.4295309178046,10.41085604540875,8258.3880891186,10,Mastercard,I am writing to dispute a transaction on my account. This does not match any purchase I remember making. A family member sometimes has access to my card. Please investigate and let me know what you find. Thank you.,VISA_83,True
dsp_009655,pay_009655,INR,chargeback,open,2025-08-13 05:35:02.152798880,2025-08-24 05:54:57.724583243,2025-08-31 05:54:57.724583243,False,False,True,False,9,3,4685.760698323237,5.539021037395607,5068.930229107062,11,Amex,"I need to report an issue with a recent charge. I don't recall approving this purchase. I have already contacted my bank about this. Please refund me. Unrelated, but your app keeps crashing on my phone.",AMEX_FR2,True
dsp_009656,pay_009656,INR,chargeback,open,2024-11-02 10:55:43.032631059,2025-01-03 04:48:38.979082076,2025-01-10 04:48:38.979082076,True,True,True,False,10,2,1828.5720351606094,61.69219741558627,10181.02075664368,17,Mastercard,This charge needs to be looked into. I did not authorize this transaction. I have already contacted my bank about this. Please investigate and let me know what you find. Thank you.,MC_4840,False
dsp_009657,pay_009657,INR,chargeback,open,2024-02-04 15:02:39.412251173,2024-02-14 07:36:42.379250356,2024-02-21 07:36:42.379250356,True,True,False,True,13,1,702.1394343780987,7.465218912261594,864.6059677632724,5,Amex,I need to report an issue with a recent charge. I don't recall approving this purchase. I travel frequently and my account activity looks unusual to me. Please investigate and let me know what you find. Thank you.,MC_4840,False
dsp_009658,pay_009658,INR,chargeback,open,2025-11-01 10:36:27.464350988,2025-11-08 21:46:12.567876067,2025-11-15 21:46:12.567876067,False,False,False,True,7,0,6203.164062663856,3.1891252223740514,3168.2369447126944,6,Amex,I do not recognize this charge on my statement. I don't recall approving this purchase. I travel frequently and my account activity looks unusual to me. Please investigate and let me know what you find. Thank you.,MC_4840,False
dsp_009659,pay_009659,INR,chargeback,open,2024-10-12 00:53:41.286676237,2024-10-12 23:23:25.895006548,2024-10-19 23:23:25.895006548,False,False,True,False,3,1,6890.888420682753,1.824464476938099,4242.652193585174,10,RuPay,I do not recognize this charge on my statement. This does not match any purchase I remember making. I appreciate your help resolving this quickly.,VISA_83,False
dsp_009660,pay_009660,INR,chargeback,open,2024-09-16 21:40:34.650442632,2024-09-30 17:22:29.536603386,2024-10-07 17:22:29.536603386,False,False,True,True,5,0,6580.471904379693,12.16913355700287,14924.319913022478,4,Amex,I am writing to dispute a transaction on my account. I did not authorize this transaction. A family member sometimes has access to my card. I appreciate your help resolving this quickly.,VISA_83,False
dsp_009661,pay_009661,INR,chargeback,open,2025-06-30 20:25:05.666137993,2025-07-05 03:47:17.506765370,2025-07-12 03:47:17.506765370,False,False,True,True,7,0,3189.27130916416,1.0795404815159335,2879.9158784387255,4,Mastercard,I do not recognize this charge on my statement. I did not authorize this transaction. A family member sometimes has access to my card. Let me know.,MC_4837,False
dsp_009662,pay_009662,INR,chargeback,open,2024-07-09 01:26:23.581327735,2024-07-12 10:55:58.137647484,2024-07-19 10:55:58.137647484,True,True,True,False,9,0,2047.0184171691246,6.049528897013212,11015.509640849743,23,Visa,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. My card may have been compromised recently. Please investigate and let me know what you find. Thank you.,AMEX_FR2,False
dsp_009663,pay_009663,INR,chargeback,open,2025-08-24 00:26:38.804390897,2025-08-25 02:44:57.532202416,2025-09-01 02:44:57.532202416,False,False,True,False,0,3,7797.097879565744,5.304053183262878,6183.0327598669255,22,RuPay,I am writing to disute a transaction on my account. I don't recall approving this purchase. Fix this.,MC_4837,False
dsp_009664,pay_009664,INR,chargeback,open,2024-02-24 18:10:15.495447990,2024-03-07 15:36:18.463932192,2024-03-14 15:36:18.463932192,True,True,True,False,7,6,749.1499419575143,10.091182996001521,11613.68929029727,17,Visa,I am writing to dispute a transaction on my account. I did not authorize this transaction. Let me know.,MC_4840,False
dsp_009665,pay_009665,INR,chargeback,open,2025-06-17 07:29:22.374154052,2025-06-27 01:16:47.593915262,2025-07-04 01:16:47.593915262,False,False,False,False,14,2,5730.37090309906,7.837409700360066,5464.252300426873,23,Mastercard,n/a,VISA_83,False
dsp_009666,pay_009666,INR,chargeback,open,2025-11-26 08:50:32.621386801,2025-12-02 11:22:32.420032805,2025-12-09 11:22:32.420032805,False,False,False,False,5,0,4227.4356537316025,7.887863104488724,5337.192173448434,13,Mastercard,I do not recognize this charge on my statement. Someone must have used my card without my permission. A amily member sometimes has access to my card. Fix this.,MC_4840,False
dsp_009667,pay_009667,INR,chargeback,open,2025-12-17 22:53:05.315948592,2025-12-25 20:01:47.495970019,2026-01-01 20:01:47.495970019,True,True,True,True,4,1,2655.90590360968,5.45994826350319,1881.1109778801776,4,Amex,I do not recognize this charge on my statement. I did not authorize this transaction. I appreciate your help resolving this quickly.,VISA_83,False
dsp_009668,pay_009668,INR,chargeback,open,2025-10-27 03:20:21.630871662,2025-11-18 11:26:23.053569425,2025-11-25 11:26:23.053569425,True,True,False,False,7,2,3310.546265098702,22.587509304728666,4555.438886284375,5,Mastercard,I am writing to dispute a transaction on my account. I did not authorize this transaction. My card may have been compromised recently. Please refund me.,AMEX_FR2,False
dsp_009669,pay_009669,INR,chargeback,open,2025-09-18 22:46:27.715515697,2025-09-21 23:29:39.358047119,2025-09-28 23:29:39.358047119,True,False,False,False,4,2,7014.60412212077,1.8929537636705693,5250.468027025272,15,Visa,I do not recognize this charge on my statement. I did not authorize this transaction. My card may have been compromised recently. Please refund me.,MC_4837,False
dsp_009670,pay_009670,INR,chargeback,open,2024-07-19 19:03:01.003066476,2024-08-25 11:16:06.538035178,2024-09-01 11:16:06.538035178,True,True,True,True,8,1,3351.1007931171994,37.994296607715995,26494.9651673031,15,Mastercard,I need to report an issue with a recent charge. This does not match any purchase I remember making. Please investigate and let me know what you find. Thank you.,VISA_83,False
dsp_009671,pay_009671,INR,chargeback,open,2025-11-26 23:41:01.342472360,2025-12-10 14:16:18.293481473,2025-12-17 14:16:18.293481473,True,True,False,False,10,1,2495.096647643729,15.83461283533194,14816.812267493731,19,Mastercard,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. I travel frequently and my account activity looks unusual to me. Please investigate and let me know what you find. Thank you.,AMEX_FR2,False
dsp_009672,pay_009672,INR,chargeback,open,2025-10-30 02:03:11.308003266,2025-11-05 08:32:12.710139904,2025-11-12 08:32:12.710139904,True,True,True,True,17,4,2691.9648125381173,4.088308059555839,22740.52289831608,3,Visa,I need to report an issue with a recent charge. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Fix this.,MC_4840,False
dsp_009673,pay_009673,INR,chargeback,open,2025-01-19 17:57:24.917022803,2025-01-25 14:59:21.764764319,2025-02-01 14:59:21.764764319,True,True,False,True,11,4,3954.705219222327,6.655096718502801,8020.030229408461,4,Amex,I need to report an issue with a recent charge. Someone must have used my card without my permission. I travel frequently and my account activity looks unusual to me. Please refund me.,VISA_83,True
dsp_009674,pay_009674,INR,chargeback,open,2024-10-16 11:54:06.724522019,2024-10-21 15:15:51.355014986,2024-10-28 15:15:51.355014986,False,False,False,True,12,7,7646.892389959079,3.229307428018184,7254.255503393241,19,Visa,I am writing to dispute a transaction on my account. I don't recall approving this purchase. My card may have been compromised recently. Please investigate and let me know what you find. Thank you.,MC_4837,False
dsp_009675,pay_009675,INR,chargeback,open,2024-03-19 16:08:17.309347771,2024-03-27 06:36:39.940845076,2024-04-03 06:36:39.940845076,False,False,False,True,6,0,6897.105131883141,5.748085323921287,5350.211057446547,22,RuPay,I do not recognize this charge on my statement. Someone must have used my card without my permission. Please refund me.,AMEX_FR2,False
dsp_009676,pay_009676,INR,chargeback,open,2025-03-01 06:09:24.713345358,2025-03-10 05:18:38.751310764,2025-03-17 05:18:38.751310764,False,False,False,False,3,0,6120.738692908986,5.083878211106667,1893.52109285807,15,Visa,This charge needs to be looked into. I don't recall approving this purchase. A family member sometimes has access to my card. Please refund me.,VISA_83,False
dsp_009677,pay_009677,INR,chargeback,open,2025-05-19 09:26:02.365668870,2025-05-20 14:19:14.230627353,2025-05-27 14:19:14.230627353,False,False,True,False,9,1,4313.526079068027,0.8693152014798593,1774.6279411302376,9,Visa,I do not recognize this charge on my statement. I did not authorize this transaction. Fix this.,AMEX_FR2,False
dsp_009678,pay_009678,INR,chargeback,open,2024-10-17 21:03:39.446556557,2024-10-29 03:02:08.188610034,2024-11-05 03:02:08.188610034,False,False,True,True,4,2,5298.2291848686955,13.213252403763258,11693.426389359782,11,Mastercard,I am writing to dispute a transaction on my account. I did not authorize this transaction. My card may have been compromised recently. Fix this.,VISA_83,False
dsp_009679,pay_009679,INR,chargeback,open,2024-10-19 08:11:26.907704122,2024-11-08 17:09:04.349359485,2024-11-15 17:09:04.349359485,True,True,True,False,19,3,978.1008725307718,19.24971675314019,9239.526279676678,11,Mastercard,I do not recognize this charge on my statement. Someone must have used my card without my permission. I travel frequently and my account activity looks unusual to me. Please refund me.,MC_4837,False
dsp_009680,pay_009680,INR,chargeback,open,2025-02-16 18:49:14.993555407,2025-02-26 21:35:59.161572965,2025-03-05 21:35:59.161572965,True,False,True,True,7,2,1986.8478142883282,10.338748729304672,11784.363016371102,9,Mastercard,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. I travel frequently and my account activity looks unusual to me. Please investigate and let me know what you find. Thank you.,VISA_83,True
dsp_009681,pay_009681,INR,chargeback,open,2024-01-21 00:06:33.038192721,2024-01-31 13:03:32.458147009,2024-02-07 13:03:32.458147009,True,True,True,True,12,3,4202.410012199259,12.868001893713126,1779.7452815992638,20,Visa,I do not recognize this charge on my statement. I did not authorize this transaction. Please refund me.,VISA_83,False
dsp_009682,pay_009682,INR,chargeback,open,2025-11-20 15:55:21.682426883,2025-11-30 12:12:40.053139231,2025-12-07 12:12:40.053139231,False,False,False,True,2,0,5520.050019837878,10.254912144944868,23392.0371335193,19,RuPay,I do not recognize this charge on my statement. I don't recall approving this purchase. My card may have been compromised recently. Let me know.,AMEX_FR2,True
dsp_009683,pay_009683,INR,chargeback,open,2024-07-27 17:34:14.227072101,2024-08-03 16:58:33.630257959,2024-08-10 16:58:33.630257959,False,False,True,True,12,0,3776.011508109517,7.198472600175378,2774.1967512669557,5,Amex,n/a,MC_4837,False
dsp_009684,pay_009684,INR,chargeback,open,2024-04-11 10:35:38.728918495,2024-05-06 04:45:19.133613748,2024-05-13 04:45:19.133613748,True,True,True,False,16,3,2495.1383416126478,27.03187617097013,12782.410284483685,8,Amex,I do not recognize this charge on my statement. I don't recall approving this purchase. Let me know.,AMEX_FR2,False
dsp_009685,pay_009685,INR,chargeback,open,2024-01-04 22:50:22.146740600,2024-01-14 23:20:12.110685897,2024-01-21 23:20:12.110685897,True,True,True,True,8,3,2736.42948330141,8.306421167743695,6218.868598492604,3,Amex,I need to report an issue with a recent charge. This does not match any purchase I remember making. I have already contacted my bank about this. Thank you for looking into this matter.,MC_4837,True
dsp_009686,pay_009686,INR,chargeback,open,2025-09-08 23:05:09.006522455,2025-09-21 12:01:53.156345710,2025-09-28 12:01:53.156345710,True,True,True,True,9,0,251.2109364570248,15.175261468848754,7327.6075280929235,22,Visa,I am writing to dispute a transaction on my account. I did not authorize this transaction. My card may have been compromised recently. Thank you for looking into this matter.,AMEX_FR2,True
dsp_009687,pay_009687,INR,chargeback,open,2025-09-13 12:13:24.433745819,2025-09-20 12:26:50.405646568,2025-09-27 12:26:50.405646568,False,False,True,True,6,0,7417.456789100212,8.615258004782165,1325.5477110519998,12,Amex,"I do not recognize this charge on my statement. I don't recall approving this purchase. Let me know. Also, my delivery address recently changed.",VISA_83,False
dsp_009688,pay_009688,INR,chargeback,open,2024-03-09 14:53:53.253837712,2024-03-12 21:54:21.870505845,2024-03-19 21:54:21.870505845,True,True,False,False,11,1,2425.611796842256,4.996832137628473,3320.2071977922183,13,Mastercard,"I need to report an issue with a recent charge. I did not authorize this transaction. Fix this. Also, my delivery address recently changed.",VISA_83,True
dsp_009689,pay_009689,INR,chargeback,open,2024-04-19 14:43:46.970106530,2024-05-10 14:28:31.320826434,2024-05-17 14:28:31.320826434,False,False,False,False,9,1,2941.889391597769,21.521672329082058,6315.133951527694,18,RuPay,see abve,MC_4837,True
dsp_009690,pay_009690,INR,chargeback,open,2024-11-18 11:45:02.002083226,2024-12-04 15:04:53.516519373,2024-12-11 15:04:53.516519373,True,True,True,False,13,1,3700.5797050869583,17.263352956656234,4015.127006868747,4,Amex,This charge needs to be looked into. This does not match any purchase I remember making. My card may have been compromised recently. Please refund me.,VISA_83,True
dsp_009691,pay_009691,INR,chargeback,open,2024-05-13 16:58:05.198109358,2024-05-29 11:36:40.502286149,2024-06-05 11:36:40.502286149,False,True,True,True,1,0,3676.129146606033,17.029715834865506,16869.156022183186,7,Visa,I do not recognize this charge on my statement. I did not authorize this transaction. Thank you for looking into this matter.,AMEX_FR2,False
dsp_009692,pay_009692,INR,chargeback,open,2025-06-13 18:59:21.280340976,2025-06-27 10:14:31.453904837,2025-07-04 10:14:31.453904837,False,False,False,False,9,2,4203.221815239977,14.90129241075681,15515.668491640334,20,Amex,I do not recognize this charge on my statement. Someone must have used my card without my permission. My card may have been compromised recently. I appreciate your help resolving this quickly.,AMEX_FR2,False
dsp_009693,pay_009693,INR,chargeback,open,2024-02-11 18:55:36.500861576,2024-03-04 02:58:13.251517045,2024-03-11 02:58:13.251517045,False,False,False,False,3,2,6514.743979764296,24.540464430316096,2365.342173882397,0,Amex,This charge needs to be looked into. I did not authorize this transaction. Let me know.,MC_4840,False
dsp_009694,pay_009694,INR,chargeback,open,2025-01-30 18:58:38.149059959,2025-02-03 17:43:38.275918628,2025-02-10 17:43:38.275918628,True,True,False,True,10,1,1773.1928189112878,4.9437044012134175,5998.793215877999,17,Visa,I am writing to dispute a transaction on my account. I did not authorize this transaction. A family member sometimes has access to my card. Thank you for looking into this matter.,AMEX_FR2,True
dsp_009695,pay_009695,INR,chargeback,open,2024-10-02 14:38:17.682605741,2024-10-25 06:43:35.981014136,2024-11-01 06:43:35.981014136,True,True,True,True,11,0,2323.7893770763194,23.796041746352945,7095.507054818921,16,Mastercard,I am writing to dispute a transaction on my account. I don't recall approving this purchase. I travel frequently and my account activity looks unusual to me. Thank you for looking into this matter.,AMEX_FR2,False
dsp_009696,pay_009696,INR,chargeback,open,2024-11-30 18:16:30.857527583,2024-12-02 16:38:05.394873261,2024-12-09 16:38:05.394873261,False,True,True,False,16,1,1962.2315652215098,0.0,26166.55459069562,9,RuPay,I need to report an issue with a recent charge. This does not match any purchase I remember making. I have already contacted my bank about this. Let me know.,VISA_83,False
dsp_009697,pay_009697,INR,chargeback,open,2024-11-01 19:48:10.777607988,2024-11-09 11:23:05.510188930,2024-11-16 11:23:05.510188930,False,False,False,True,23,0,4318.231974817416,8.351138624572975,23819.57593069075,1,Amex,I need to report an issue with a recent charge. I don't recall approving this purchase. I travel frequently and my account activity looks unusual to me. Fix this.,MC_4837,True
dsp_009698,pay_009698,INR,chargeback,open,2024-04-20 06:35:26.427115731,2024-04-23 08:02:27.205540007,2024-04-30 08:02:27.205540007,False,False,False,True,1,2,6106.324850015683,2.4715760360955983,21615.304021147054,3,Visa,I am writing to dispute a transaction on my account. Someone must have used my card without my permission. A family member sometimes has access to my card. Please refund me.,MC_4840,False
dsp_009699,pay_009699,INR,chargeback,open,2024-06-07 14:27:50.638075038,2024-06-20 11:03:15.731600312,2024-06-27 11:03:15.731600312,True,True,True,False,8,1,581.0753896046743,12.026745379164728,10645.95687651984,13,Mastercard,I do not recognize this charge on my statement. I did not authorize this transaction. A family member sometimes has access to my card. Fix this.,MC_4837,True
dsp_009700,pay_009700,INR,chargeback,open,2024-02-16 15:52:37.333819813,2024-02-29 12:08:51.776367595,2024-03-07 12:08:51.776367595,False,False,False,True,5,0,7014.640306609662,13.22262130103117,4525.474350483669,11,Amex,I need to report an issue with a recent charge. I did not authorize this transaction. A family member sometimes has access to my card. I appreciate your help resolving this quickly.,MC_4837,False
dsp_009701,pay_009701,INR,chargeback,open,2024-03-24 00:08:05.068204624,2024-03-28 09:19:09.325056247,2024-04-04 09:19:09.325056247,True,False,False,True,3,2,6183.001985323902,2.418220288289633,17779.02515562001,8,RuPay,This charge needs to be lookd into. I did not authorize this transaction. I travel frequently and my account activity looks unusual to me. I appreciate your help resolving this quickly.,VISA_83,False
dsp_009702,pay_009702,INR,chargeback,open,2025-12-05 02:01:21.113035855,2025-12-13 01:14:19.176296538,2025-12-20 01:14:19.176296538,False,False,True,False,8,1,7419.642168594272,7.300854546459925,12892.110460578677,8,Amex,I need to report an issue with a recent charge. This does not match any purchase I remember making. I appreciate your help resolving this quickly.,VISA_83,False
dsp_009703,pay_009703,INR,chargeback,open,2024-07-20 10:42:57.980818488,2024-07-29 06:04:18.466565363,2024-08-05 06:04:18.466565363,True,True,True,True,10,3,2645.464848986603,9.015793755040532,8310.002916567539,6,Visa,I need to report an issue with a recent charge. Someone must have used my card without my permission. I have already contacted my bank about this. Fix this.,MC_4840,False
dsp_009704,pay_009704,INR,chargeback,open,2024-08-09 01:24:04.751235607,2024-08-18 08:00:48.269948635,2024-08-25 08:00:48.269948635,True,False,True,True,17,1,1422.9973791388916,11.076233523455493,2666.6824982138623,14,Amex,I need to report an issue with a recent charge. This does not match any purchase I remember making. I have already contacted my bank about this. I appreciate your help resolving this quickly.,VISA_83,False
dsp_009705,pay_009705,INR,chargeback,open,2024-04-01 12:23:50.603521390,2024-04-15 03:02:17.885518615,2024-04-22 03:02:17.885518615,True,True,False,False,4,2,4056.3756596722747,12.243935204058051,9464.78122716073,23,Visa,I need to report an issue with a recent charge. Someone must hav used my card without my permission. Fix this.,AMEX_FR2,False
dsp_009706,pay_009706,INR,chargeback,open,2025-06-27 17:14:14.833333910,2025-07-01 08:30:42.925470733,2025-07-08 08:30:42.925470733,False,False,False,False,7,0,6315.194737638082,4.114571651922945,4217.612006335587,2,RuPay,I do not recognize this charge on my statement. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. I appreciate your help resolving this quickly.,AMEX_FR2,False
dsp_009707,pay_009707,INR,chargeback,open,2025-10-27 09:11:15.936130435,2025-10-29 17:42:18.448072366,2025-11-05 17:42:18.448072366,True,True,False,False,6,1,3639.454236339154,0.0,8481.811314983488,18,Visa,This charge needs to be looked into. I did not authorize this transaction. I appreciate your hep resolving this quickly.,MC_4840,False
dsp_009708,pay_009708,INR,chargeback,open,2025-07-22 14:53:21.409842223,2025-07-28 08:52:57.104002084,2025-08-04 08:52:57.104002084,True,True,True,False,19,1,3049.7530727079775,5.333595537995389,4680.702546888629,19,RuPay,This charge needs to be looked into. Someone must have used my card without my permission. I travel frequently and my account activity looks unusual to me. Let me know.,MC_4840,False
dsp_009709,pay_009709,INR,chargeback,open,2025-03-17 02:00:05.517440959,2025-03-25 10:59:38.739265951,2025-04-01 10:59:38.739265951,True,False,False,False,8,1,5156.46151069578,10.278844339044644,3592.857341850033,8,Amex,I do ot recognize this charge on my statement. I did not authorize this transaction. Let me know.,MC_4840,False
dsp_009710,pay_009710,INR,chargeback,open,2025-08-08 12:39:53.214302727,2025-08-24 20:35:56.613023868,2025-08-31 20:35:56.613023868,True,True,True,True,15,2,2953.8575993717795,17.27392384877919,3782.1431178374496,6,Amex,This charge needs to be looked into. I did not authorize this transaction. I have already contacted my bank about this. Please reund me.,MC_4840,True
dsp_009711,pay_009711,INR,chargeback,open,2024-10-18 01:05:54.330287259,2024-11-07 18:47:06.775543598,2024-11-14 18:47:06.775543598,False,False,True,False,13,1,5111.021293184738,20.57657373656618,1866.199902041253,10,Amex,This charge needs to be looked into. I did not authorize this transaction. I have already contacted my bank about this. Let me know.,MC_4837,False
dsp_009712,pay_009712,INR,chargeback,open,2025-09-10 20:06:51.464859408,2025-09-16 00:43:49.135302102,2025-09-23 00:43:49.135302102,False,False,False,False,6,0,5390.800264705562,7.987313241355405,5988.761411987652,17,Visa,I do not recognize this charge on my statement. I did not authorize this transaction. Fix this.,MC_4840,False
dsp_009713,pay_009713,INR,chargeback,open,2025-07-28 22:24:20.598292031,2025-08-02 07:12:24.226312006,2025-08-09 07:12:24.226312006,False,True,True,True,10,1,0.0,6.096966182265227,9849.723901477733,23,RuPay,This charge needs to be looked into. Someone must have used my card without my permission. My card may have been compromised recently. Fix this.,MC_4840,False
dsp_009714,pay_009714,INR,chargeback,open,2024-01-02 05:48:06.669897094,2024-01-10 08:35:52.785506529,2024-01-17 08:35:52.785506529,True,True,True,True,14,1,1656.02836803952,6.078044047471744,7502.3558750937145,8,Mastercard,i do not recognize this charge on my statement. someone must have used my card without my permission. a family member sometimes has access to my card. i appreciate your help resolvig this quickly.,AMEX_FR2,True
dsp_009715,pay_009715,INR,chargeback,open,2024-12-17 05:04:57.544948894,2024-12-21 16:00:30.686195514,2024-12-28 16:00:30.686195514,True,True,True,False,14,4,2027.4864477436133,4.686808735528038,28927.642112824735,7,Amex,please refund,AMEX_FR2,False
dsp_009716,pay_009716,INR,chargeback,open,2024-07-09 12:34:27.964736506,2024-07-21 06:11:11.863366125,2024-07-28 06:11:11.863366125,True,True,True,True,5,1,832.3540283941514,9.168787702295905,5851.200999490974,13,Mastercard,i am writing to dispute a transaction on my account. i did not authorize this transaction. a family member sometimes has access to my card. fix this.,MC_4837,True
dsp_009717,pay_009717,INR,chargeback,open,2024-03-03 02:06:17.261401596,2024-03-24 14:48:55.046940468,2024-03-31 14:48:55.046940468,True,True,True,False,6,2,1718.1333437789874,20.52966185665312,1804.3558153490605,10,Visa,I do not recognize this charge on my statement. I did not authorize this transction. Please investigate and let me know what you find. Thank you.,MC_4840,True
dsp_009718,pay_009718,INR,chargeback,open,2025-09-01 06:16:03.427253578,2025-09-15 20:40:03.178876085,2025-09-22 20:40:03.178876085,True,True,True,False,7,2,1167.1974947655892,16.380179661419504,2614.6604016246265,15,Visa,I am writing to dispute a transaction on my account. This does not match any purchase I remember making. I have already contacted my bank aout this. Fix this.,MC_4837,False
dsp_009719,pay_009719,INR,chargeback,open,2024-01-06 17:22:13.961004219,2024-01-14 13:32:38.128152548,2024-01-21 13:32:38.128152548,False,False,True,False,5,3,5995.970656201474,9.98170474531318,6048.142299374337,11,Mastercard,This charge needs to be looked into. Someone must have used my card without my permission. I travel frequently and my account activity looks unusual to me. Let me know.,VISA_83,False
dsp_009720,pay_009720,INR,chargeback,open,2025-06-09 17:13:31.135859852,2025-06-24 09:32:37.741784161,2025-07-01 09:32:37.741784161,False,False,True,False,16,1,4781.781371757272,15.480046183438242,7170.218383284413,3,Visa,This charge needs to be looked into. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. I appreciate your help resolving this quickly.,VISA_83,False
dsp_009721,pay_009721,INR,chargeback,open,2025-12-12 11:57:35.462992953,2025-12-24 12:56:45.930306485,2025-12-31 12:56:45.930306485,False,False,False,True,5,0,5376.076413244713,12.463258432476737,9439.592713249178,2,RuPay,"I am writing to dispute a transaction on my account. Someone must have used my card without my permission. Fix this. Unrelated, but your app keeps crashing on my phone.",AMEX_FR2,False
dsp_009722,pay_009722,INR,chargeback,open,2024-12-13 01:18:05.647261510,2024-12-19 23:33:07.535155135,2024-12-26 23:33:07.535155135,False,False,False,True,2,1,6242.877078540161,3.506118163197843,17973.859453410154,13,Visa,"I do not recognize this charge on my statement. I did not authorize this transaction. Please refund me. By the way, do you have any upcoming sales?",MC_4840,False
dsp_009723,pay_009723,INR,chargeback,open,2024-09-24 07:02:10.886596771,2024-09-26 14:53:04.715274255,2024-10-03 14:53:04.715274255,True,True,True,False,9,1,2305.7645587013258,1.7338385632781566,4025.635741495429,16,Amex,This charge needs to be looked into. This does not match any purchase I remember making. I travel frequently and my account activity looks unusual to me. Please investigate and let me know what you find. Thank you.,VISA_83,False
