id,p,true_fraud,component,period_index,authentication_strength,relationship_genuineness,delivery_provability,filing_delay_days,dispute_propensity,reason_subtype,epsilon
dsp_009831,0.12829447437710736,True,fraud_nonconfounder,5,0.10223627400619525,0.2478554707300896,0.24127859615398553,15.19090050425469,0.7292837511809753,MC_4837,0.9574396974427746
dsp_009832,0.48678355724579575,False,genuine_nonconfounder,17,0.6480988944100663,0.5476328364303918,0.44474764675629735,6.865553834440709,0.26861381541680207,AMEX_FR2,0.8698504044096066
dsp_009833,0.035088700872903215,True,fraud_nonconfounder,17,0.1009313868021271,0.05327569694878677,0.28787435612892487,13.144889914008838,0.7475069455031238,MC_4840,-1.0789833800701445
dsp_009834,0.07919553954476673,True,fraud_nonconfounder,20,0.3419374264012735,0.3869417066205669,0.8124870728284682,10.796737149466905,0.32831608724030187,VISA_83,-0.3090834559831493
dsp_009835,0.19959581162800893,False,genuine_nonconfounder,0,0.6767991706234991,0.9448470417230778,0.23480683647750666,3.103145771711451,0.6075062808272165,MC_4837,-0.9441508275634347
dsp_009836,0.06705024056924179,True,fraud_nonconfounder,4,0.557931889283719,0.1534648555263144,0.7019730887575131,1.6409493209499995,0.6017419347888575,MC_4840,-0.5792324386654218
dsp_009837,0.29774837469511783,False,genuine_nonconfounder,11,0.9294383829868293,0.497323418107911,0.2934335258471128,14.188912853866082,0.2412133335332675,MC_4840,-0.4098376218066342
dsp_009838,0.22565923922076103,False,genuine_nonconfounder,20,0.36248680544616946,0.591294761444966,0.5340413658269229,13.654137720790306,0.2245597302777768,MC_4837,-0.3126272791000539
dsp_009839,0.13213206522721485,True,fraud_nonconfounder,23,0.5606415010596794,0.338098768956702,0.8762888219819701,16.586778438913786,0.07009430813767417,AMEX_FR2,0.12988238928261406
dsp_009840,0.23805072099752933,False,genuine_nonconfounder,14,0.4391641989895029,0.6053975449742826,0.3529791134957006,18.755849014232773,0.46812542647697497,MC_4840,-0.37688640908863763
dsp_009841,0.03169975976200392,True,fraud_nonconfounder,5,0.35398741852958715,0.08445832227189229,0.3818777589660812,13.936264642213041,0.21723567747101805,MC_4840,-1.5814959015712995
dsp_009842,0.4844801486945977,False,genuine_nonconfounder,4,0.7600109038363472,0.8461218828037104,0.4865604656236718,8.459702334236008,0.7643457532185638,MC_4840,0.4513454748212077
dsp_009843,0.4295926753773054,False,genuine_nonconfounder,15,0.9288184867621808,0.6870089954347581,0.8545347024138169,3.435972605657768,0.8549582805656788,VISA_83,-0.16752415905456564
dsp_009844,0.41276811071456687,False,genuine_nonconfounder,5,0.8162443550028894,0.5992361816247487,0.7361110081637866,9.624308406128382,0.5389231586378429,MC_4837,0.08042479738793204
dsp_009845,0.22706519131690936,False,genuine_nonconfounder,13,0.3874345048939624,0.9344075022342485,0.6258250008374189,23.11339462155633,0.14187332536011882,MC_4840,-0.6763148240755827
dsp_009846,0.23060394388749197,False,genuine_nonconfounder,20,0.5955390634193427,0.5321094000814176,0.46994773503628506,27.445324340542854,0.5382898135282952,MC_4840,-0.7181905861605631
dsp_009847,0.07783215769266826,True,fraud_nonconfounder,9,0.1711130211257227,0.721852513741395,0.5307009686123997,8.973594631775606,0.7385919965204403,AMEX_FR2,-0.31018866454056043
dsp_009848,0.27030309880627507,False,genuine_nonconfounder,9,0.8438584112749856,0.29429281411927605,0.24809386007312695,12.046233828568589,0.6931243169324165,MC_4840,-0.4207342763828564
dsp_009849,0.05090092127001164,True,fraud_nonconfounder,0,0.0527231814431931,0.390139817972402,0.6292350474181192,5.18947490987854,0.10592500799548492,VISA_83,-0.4613692528388677
dsp_009850,0.35218210174225545,False,genuine_nonconfounder,6,0.7153667945163007,0.6802667740688134,0.5041101809498286,1.769076273014226,0.41855249254249727,MC_4840,-0.0016801078245653397
dsp_009851,0.45023550193528344,False,genuine_nonconfounder,16,0.7949164394894204,0.8938766093262053,0.31878627806878096,6.687192985059287,0.4797843914482997,AMEX_FR2,0.286044039670841
dsp_009852,0.05286167243044715,True,fraud_nonconfounder,8,0.26853216650305756,0.10299855712986859,0.7036398719711634,5.36063592615235,0.30169154796148573,MC_4840,-0.5379627019287986
dsp_009853,0.15214092620260158,True,account_takeover_confounder,3,0.37090760516273835,0.8062471777210792,0.7696018422590751,12.62630335185185,0.4810058186611249,MC_4840,0.3240715756429496
dsp_009854,0.35291106466799227,False,genuine_nonconfounder,2,0.8389433582950736,0.6170921204300129,0.23693646638892746,9.160737298326406,0.07578483861205833,MC_4840,0.04964055129469374
dsp_009855,0.5663502566966718,False,genuine_nonconfounder,2,0.6001074197444818,0.789638086666229,0.732956050977226,26.58771919406676,0.3602776705050671,MC_4837,1.0682063659153427
dsp_009856,0.546534546296354,False,genuine_nonconfounder,15,0.6882667424875285,0.40349043925463823,0.6791904331185279,10.958212436423372,0.7262536335172791,VISA_83,1.0536626315043898
dsp_009857,0.06512005224741348,True,fraud_nonconfounder,14,0.4810274572122395,0.24197372964493064,0.2075721821449833,9.934265775389854,0.5385649098677416,MC_4837,-0.35754685210173137
dsp_009858,0.4342595716969534,False,genuine_nonconfounder,12,0.8343862993518391,0.8685837319826336,0.5863142715287514,6.90136165273094,0.225196504462515,MC_4837,0.19219090812168552
dsp_009859,0.1497959922043261,True,fraud_nonconfounder,12,0.4127285257772753,0.7575373400972707,0.8011459040589033,10.942121389428383,0.41847743697962825,MC_4837,0.3285210254982146
dsp_009860,0.23246323197719093,False,genuine_nonconfounder,3,0.9036439650212238,0.8394959627921454,0.7569012973408004,3.7533842822603556,0.4103530380387006,MC_4837,-1.1406990707640208
dsp_009861,0.057963450642927794,True,fraud_nonconfounder,12,0.38344658453082103,0.2725561777629648,0.7130594377399979,7.331567005312448,0.586558882794942,MC_4840,-0.7182836722310401
dsp_009862,0.3812203481979964,False,genuine_nonconfounder,1,0.626631979734979,0.88453262341203,0.6316882924998909,18.502005244688778,0.14257781668702146,MC_4840,0.007605578334054948
dsp_009863,0.2300790920121868,False,genuine_nonconfounder,22,0.6152336813531388,0.6781617229634666,0.3693306438218954,33.67678296067889,0.44124126236941347,VISA_83,-0.8436522251209562
dsp_009864,0.1876046419303698,True,fraud_nonconfounder,1,0.09724712229015066,0.48539607854364214,0.8101728334720039,33.65091617429468,0.28908538974975345,MC_4840,0.9963532046383721
dsp_009865,0.4954863062558172,False,genuine_nonconfounder,10,0.8268306585014449,0.6301086457156292,0.5274590412956007,18.520677433301547,0.1357059089312926,MC_4840,0.6193931544905532
dsp_009866,0.14274903873671702,True,fraud_nonconfounder,0,0.3924847267652801,0.6009053637640064,0.6110869414560566,9.626536746180536,0.027182160526269712,AMEX_FR2,0.4831147439318335
dsp_009867,0.16477863425314582,True,fraud_nonconfounder,18,0.10365847527287901,0.17209141413884427,0.5561222244484597,11.659005053315182,0.5140710543678135,AMEX_FR2,1.1778334668513375
dsp_009868,0.11034390964056517,True,fraud_nonconfounder,3,0.3599619262404081,0.3631015623585721,0.6173979894711619,3.4670983720944037,0.7219322005518244,MC_4837,0.28080315292738883
dsp_009869,0.07575920049972006,True,fraud_nonconfounder,22,0.35630387662359103,0.5266815363327148,0.29869110089393586,6.2390490560103045,0.39812014357858955,MC_4840,-0.16431945717555982
dsp_009870,0.08627418194179606,True,account_takeover_confounder,1,0.47643561094852127,0.88868521469895,0.32732720561531325,30.2247406272923,0.5901043424726833,MC_4837,-0.5660651198242131
dsp_009871,0.26027225298622114,False,genuine_nonconfounder,19,0.9111323555709722,0.6318364097677138,0.18464740443533054,11.609536230155006,0.6469418078656163,MC_4840,-0.7186762458135456
dsp_009872,0.4378008014945872,False,genuine_nonconfounder,15,0.9726047674369092,0.6892803257214243,0.8314656011522988,24.431560080347552,0.42871769551885025,MC_4837,-0.1658391481570322
dsp_009873,0.21208033362911666,False,genuine_nonconfounder,5,0.8085885964505815,0.7526363826925814,0.6417216840396229,2.7155246918963076,0.6827967652215357,MC_4837,-1.115873092273855
dsp_009874,0.2699399648276253,False,genuine_nonconfounder,4,0.2702327376630473,0.7796903745392701,0.4544585276717549,15.989303326123755,0.8501801484959921,MC_4840,-0.20113575961914432
dsp_009875,0.4882847564388874,False,genuine_nonconfounder,8,0.8096664982538836,0.6294509026178148,0.7534900067313554,22.819825185277853,0.831718288475852,MC_4840,0.2743760505760689
dsp_009876,0.07179977361892004,True,fraud_nonconfounder,19,0.14749414127030827,0.5140787144924011,0.4193878761214316,4.981329425339846,0.08448503506774804,AMEX_FR2,-0.023823258115609154
dsp_009877,0.0905104226739086,True,fraud_nonconfounder,20,0.32257829862336884,0.3495523251439253,0.6871377619623138,21.645884363786344,0.7263427489937061,MC_4840,-0.16540125458791732
dsp_009878,0.4349604397412431,False,genuine_nonconfounder,4,0.583689781829722,0.8988528366786062,0.6922394504857051,6.944581360147424,0.6691880424776234,VISA_83,0.24779061663271823
dsp_009879,0.05567844921478249,True,fraud_nonconfounder,8,0.19600870988727295,0.4476453786128039,0.12296901234614181,5.442688908327846,0.05501836278064753,MC_4837,-0.18678085661185045
dsp_009880,0.05680403425082606,True,fraud_nonconfounder,5,0.22152597752585337,0.31335551940638867,0.28050587694994567,1.9938459864231912,0.6558592850965336,VISA_83,-0.37104956683766244
dsp_009881,0.15172960048262477,False,genuine_nonconfounder,2,0.7260973609662846,0.4924542529232364,0.34948190413614777,6.992914300290968,0.3397934902804869,AMEX_FR2,-1.2480444798577979
dsp_009882,0.37901534690281846,False,genuine_nonconfounder,15,0.6078218292086728,0.6904170524754893,0.7102673386632908,10.004697120513375,0.8880475381624092,MC_4840,-0.020283348575025322
dsp_009883,0.4347125250819733,False,genuine_nonconfounder,8,0.9427770046954143,0.5814046539712946,0.6692495482730875,16.3533991146863,0.5624041286603042,VISA_83,-0.034245268820990264
dsp_009884,0.40193858363761353,False,genuine_nonconfounder,5,0.8982251925347805,0.8978231408434093,0.5487301695187266,11.069838121806606,0.7855874010413035,VISA_83,-0.3033604963892025
dsp_009885,0.07699359352459594,True,fraud_nonconfounder,20,0.29577429906223557,0.47039018249933906,0.30700011334321997,1.980131638915086,0.7269806693739558,MC_4837,-0.051725571047208437
dsp_009886,0.3818700081284497,False,genuine_nonconfounder,17,0.902101399521684,0.9149274240183457,0.338460000078863,7.367815098612594,0.737470912231226,MC_4840,-0.24695871523047383
dsp_009887,0.47954004271162076,False,genuine_nonconfounder,18,0.8584893769292621,0.6492602251332059,0.5187107678822653,7.834526287102534,0.5237235266050679,MC_4837,0.5047846549241553
dsp_009888,0.06690218828524373,True,fraud_nonconfounder,0,0.21712439693332625,0.6636539871221754,0.5586743872169755,3.4729915191510057,0.20089121572671748,MC_4840,-0.32315032083214057
dsp_009889,0.12375585984399194,True,fraud_nonconfounder,21,0.41792844907442045,0.4337435686120212,0.6759129945412995,13.040363829342551,0.5902960019035242,MC_4840,0.21900653290664826
dsp_009890,0.13254675815254166,True,fraud_nonconfounder,13,0.5976343460425574,0.6250959213866129,0.637341937870601,9.020378209327605,0.7417291921419139,AMEX_FR2,-0.06772643407779153
dsp_009891,0.5077148798077185,False,genuine_nonconfounder,12,0.8429452785959638,0.6096174290464886,0.4582565051223686,22.416245309127827,0.23051998099646326,MC_4837,0.6987506733630527
dsp_009892,0.11893082402286037,False,traveler_confounder,0,0.12605288551380656,0.5552083223230181,0.3108453308296929,4.9356600814936575,0.3253460295185611,VISA_83,-0.8319394231537407
dsp_009893,0.34434646363996074,False,genuine_nonconfounder,21,0.8114356316414039,0.6700866424708192,0.26909898197814824,11.396350045239075,0.5632188311085106,VISA_83,-0.18645235247417177
dsp_009894,0.11011676514307352,True,fraud_nonconfounder,13,0.32506917753581177,0.2988979645790017,0.43437628784077126,11.600064277112674,0.49208553419764023,MC_4840,0.40618865084982764
dsp_009895,0.41614473147955694,False,genuine_nonconfounder,19,0.8968457507946447,0.8160543157267623,0.4862526829581575,17.537779777700575,0.37008419739081,AMEX_FR2,-0.12657098929468708
dsp_009896,0.047559325730363894,True,fraud_nonconfounder,15,0.13258977015355683,0.034222061316482956,0.24695998221418133,9.010882368629815,0.38881242769606755,MC_4837,-0.3076347132844973
dsp_009897,0.35387308043346066,False,genuine_nonconfounder,19,0.8148009414987541,0.9260048770195886,0.5605021948753194,14.045273090115787,0.31308388990972763,MC_4840,-0.3632371434795975
dsp_009898,0.34112937404362664,False,genuine_nonconfounder,16,0.609446905621184,0.7692547331501602,0.21127057273940086,11.534819469937302,0.3262123748214473,MC_4840,0.09891095266191725
dsp_009899,0.100592441379513,False,genuine_nonconfounder,22,0.30432236446409844,0.8885377463048642,0.6649075607925641,7.548977761513038,0.21757098991070362,VISA_83,-1.6513864609805247
dsp_009900,0.08111727520613367,True,fraud_nonconfounder,5,0.08199198821260908,0.7700121231025491,0.4123300772411257,1.4264601828530448,0.6603204644835606,AMEX_FR2,-0.03034416533526543
dsp_009901,0.1480414146171096,True,fraud_nonconfounder,4,0.07733774582977063,0.6229777526779816,0.6102069481070277,12.667413498688985,0.4415299806492566,AMEX_FR2,0.7705254204128399
dsp_009902,0.05963688987533311,True,fraud_nonconfounder,17,0.2507873505885567,0.19476938057163906,0.6357037762058934,14.354051637870999,0.4865414355330257,AMEX_FR2,-0.5283682516135685
dsp_009903,0.4763044980321055,False,genuine_nonconfounder,12,0.8199249344070897,0.7576295623787644,0.6250273869373182,3.0554472504867545,0.11041805367528977,MC_4837,0.5570762377386104
dsp_009904,0.050937817922141984,True,fraud_nonconfounder,14,0.29966040339108435,0.6628657104610567,0.5961889081643219,6.384436750639031,0.5594115350838171,MC_4837,-0.9602232681411164
dsp_009905,0.5091372322533633,False,genuine_nonconfounder,17,0.8978224830388721,0.842694065291611,0.4992768470102019,19.433524028857452,0.5604814949799264,MC_4840,0.390374162811815
dsp_009906,0.06303535094820013,True,fraud_nonconfounder,13,0.21986393939043228,0.15765315355614595,0.7787197483541859,8.11452317540817,0.27664271449410394,MC_4840,-0.2821644728955201
dsp_009907,0.3347511560763869,False,genuine_nonconfounder,18,0.7593450955198345,0.5529536238818785,0.22802289461811612,9.52559722670217,0.3276106068409693,VISA_83,-0.012042650051956066
dsp_009908,0.06577959723987378,True,fraud_nonconfounder,7,0.35620835037392723,0.27120843267973616,0.3928446954139136,21.00173343637414,0.7507183804314477,MC_4840,-0.4810663767294409
dsp_009909,0.0902129045766886,True,fraud_nonconfounder,20,0.09258419752919686,0.21187675050864255,0.5562475657203674,12.651281768288651,0.3727721620313929,VISA_83,0.3839769942850917
dsp_009910,0.3232448085894162,False,genuine_nonconfounder,2,0.4102266739285893,0.7919445677240147,0.726375823550642,7.861247160151153,0.21276811954222558,MC_4837,0.05900081783015762
dsp_009911,0.08003941593890675,True,fraud_nonconfounder,15,0.3116763257296659,0.1969445013066718,0.6835593810804564,9.283981025956443,0.5404430328474751,MC_4840,-0.08598618433794632
dsp_009912,0.0765381255554889,True,fraud_nonconfounder,21,0.13384134469977105,0.015871388596564145,0.8504118889098818,4.0883780675273,0.6641471344260238,MC_4840,0.09970548760791258
dsp_009913,0.5030212408431795,False,genuine_nonconfounder,6,0.7234167258242354,0.8154093624349321,0.4176494874769203,4.907220320977188,0.6709852799529487,MC_4840,0.7126147037880759
dsp_009914,0.06509233765780179,True,fraud_nonconfounder,7,0.5590139967017037,0.42561832528480703,0.19069649556795545,8.943285976816592,0.7303758515202975,MC_4837,-0.5932290793408839
dsp_009915,0.4496368426648069,False,genuine_nonconfounder,7,0.3703120134179333,0.5980463536753209,0.5731602894317587,11.71849373774319,0.5608073607331623,VISA_83,0.8136430385437662
dsp_009916,0.5621849236853935,False,genuine_nonconfounder,13,0.8690063769594434,0.8314053559770441,0.5617200157840773,24.92159420572576,0.7452432103501062,VISA_83,0.6269809939441032
dsp_009917,0.05744090052712117,True,fraud_nonconfounder,9,0.15363526866339203,0.39550536949145026,0.47212103606671835,7.445782442543467,0.6636733044270297,AMEX_FR2,-0.4973224480106483
dsp_009918,0.13100253768761122,True,fraud_nonconfounder,2,0.4277722345166485,0.16663681755820126,0.6064906110465229,3.4537416694688834,0.6122960335146489,MC_4840,0.5557092903131807
dsp_009919,0.06932664779006621,True,fraud_nonconfounder,21,0.3034597910644364,0.06086903131191151,0.8146789547741058,10.560702012345113,0.6414380376138469,VISA_83,-0.34166274554089077
dsp_009920,0.24595658704638435,True,fraud_nonconfounder,4,0.1585107569112872,0.7430966829955409,0.6493326474168438,16.2533647538682,0.39079802314503076,VISA_83,1.3431323663960173
dsp_009921,0.04635015748249954,True,fraud_nonconfounder,12,0.3976471837897071,0.3728022562745613,0.32389758163876253,25.221469631112964,0.5040142147640688,AMEX_FR2,-1.1777958305149838
dsp_009922,0.48785429777963873,False,genuine_nonconfounder,14,0.773850559458611,0.7026786404628029,0.7812068290634587,14.706624550819027,0.225861991775968,VISA_83,0.4427378140221455
dsp_009923,0.07358819155813244,True,fraud_nonconfounder,0,0.1451329021135786,0.1864824833050956,0.6742958892417651,0.9602002779729343,0.17237081042302166,AMEX_FR2,0.09623537367403677
dsp_009924,0.25595501490698885,False,genuine_nonconfounder,2,0.6847922282459048,0.5582441840082712,0.26803131386403106,14.078693160431765,0.15270018654643927,VISA_83,-0.4018624014667956
dsp_009925,0.5880801843373655,False,genuine_nonconfounder,23,0.877022507139838,0.7443638728295409,0.32763323685850937,20.287227022986258,0.197611186708758,MC_4840,1.1905030248175539
dsp_009926,0.11756953444597602,True,fraud_nonconfounder,15,0.5088305724589912,0.3384298898368595,0.6140082465886576,13.483857799980079,0.3874204077243155,AMEX_FR2,0.1071156912009612
dsp_009927,0.30329334820606313,False,genuine_nonconfounder,0,0.6798619645249498,0.8592132751426601,0.5822317751310196,15.941992964889039,0.6481021507068049,MC_4837,-0.5227728814650119
dsp_009928,0.12981184251465572,True,fraud_nonconfounder,19,0.4707085909329872,0.6087054883858984,0.36933501046906514,16.20100565673556,0.17193608374844588,AMEX_FR2,0.28201195797510803
dsp_009929,0.14399523781738094,True,fraud_nonconfounder,12,0.3192575277386733,0.2956112417625689,0.18386220045144158,4.815153233161393,0.40553547333078727,VISA_83,0.9587716252313737
dsp_009930,0.45043076911954544,False,genuine_nonconfounder,1,0.7566013981875691,0.7871456932577295,0.819616847641037,14.615094953138161,0.4614853841948459,VISA_83,0.11859296192095214
dsp_009931,0.0884552814507135,True,fraud_nonconfounder,16,0.1560990979299088,0.6124768864398565,0.2380664865543163,3.4247643291579766,0.30184203785224983,MC_4837,0.35976461867725407
dsp_009932,0.13929167081105914,True,account_takeover_confounder,11,0.35051057083089276,0.953070721666866,0.37821565843494104,6.632828781699863,0.18289439322784257,AMEX_FR2,0.39039191189624173
dsp_009933,0.35891196545383836,False,genuine_nonconfounder,4,0.7155802490183928,0.615542203760856,0.48853063551157516,14.180866184402658,0.4944829366354907,AMEX_FR2,-0.10727386006892155
dsp_009934,0.5120491313593291,False,genuine_nonconfounder,21,0.7250706306519359,0.7790959790515346,0.36647006901258344,2.126905103481286,0.3423070805125334,AMEX_FR2,0.8524359958715867
dsp_009935,0.3742533105903304,False,genuine_nonconfounder,6,0.5728050055923348,0.586764621790525,0.43819603053434675,7.542225381614122,0.3404660152082005,AMEX_FR2,0.2846058288682986
dsp_009936,0.34333772463757917,False,genuine_nonconfounder,6,0.7006956882212775,0.3534083617369959,0.21019987442398044,6.142990592321056,0.651015164278801,MC_4837,0.24878915391990625
dsp_009937,0.27807192693414773,False,genuine_nonconfounder,6,0.9232688225599054,0.5025549288458947,0.7867138521894416,5.986707151533168,0.5739351755818288,MC_4840,-0.783107077732426
dsp_009938,0.3144684047485514,False,traveler_confounder,18,0.19831697396948253,0.5207540581148099,0.7252416209211928,16.327012818771454,0.49800270072647035,MC_4837,0.2849916404872807
dsp_009939,0.43738656062087305,False,genuine_nonconfounder,16,0.8398497237007605,0.9597884482653999,0.2313019230999269,18.323305985813327,0.21690719523376978,MC_4837,0.23278067265711233
dsp_009940,0.5586621347491243,False,genuine_nonconfounder,21,0.7413581273966603,0.7399315979094746,0.1458345683243589,17.241713883813038,0.24808257190914546,AMEX_FR2,1.172840156020227
dsp_009941,0.4612597614419455,False,genuine_nonconfounder,5,0.7802378927013343,0.8975312591820429,0.6101889252308598,8.629560372438986,0.47320876453388266,MC_4837,0.3039923912424425
dsp_009942,0.031061542651521057,True,fraud_nonconfounder,18,0.286266229225313,0.17283666790717062,0.2970942882593367,10.456663649190155,0.5162665455409671,MC_4837,-1.5802754127301546
dsp_009943,0.057728846786766624,True,fraud_nonconfounder,13,0.16916950780123574,0.5435005335897763,0.4639595226502012,2.0552301446745433,0.6815979063656252,VISA_83,-0.5188293021219277
dsp_009944,0.11995340766932606,True,fraud_nonconfounder,7,0.15749299562867575,0.45115263002121275,0.6626635132853246,12.461504827861994,0.4279416617644068,MC_4837,0.5630641629575449
dsp_009945,0.09181211797273306,True,fraud_nonconfounder,0,0.18387043711988502,0.4306076561786119,0.6436740905419437,3.7606220023787675,0.45335878321577616,AMEX_FR2,0.14503843423070695
dsp_009946,0.07617482208456106,True,fraud_nonconfounder,19,0.2282103353544312,0.1456048322900655,0.8034373914841867,15.490447233316049,0.22449845431628176,VISA_83,-0.09331438448255656
dsp_009947,0.3367286026242938,False,genuine_nonconfounder,5,0.5441873319191399,0.907074994115296,0.37433822878600875,16.004767207707012,0.7576071854283396,MC_4837,-0.12327301519436527
dsp_009948,0.47316901524872673,False,genuine_nonconfounder,15,0.7142618584467968,0.7038840290213575,0.5060619781685414,8.573719743426972,0.41973937491855806,VISA_83,0.5673331898248493
dsp_009949,0.10025985923439777,True,fraud_nonconfounder,13,0.4436211399858622,0.47281253427723535,0.3500985472614274,3.0308068615003543,0.7544856629978224,MC_4840,0.07640347634112286
dsp_009950,0.07761933106117021,True,fraud_nonconfounder,0,0.1887051782862578,0.09325739576515922,0.4964762622342749,5.425287361728407,0.5143256162388379,MC_4837,0.24460255373103704
dsp_009951,0.4719810217307904,False,genuine_nonconfounder,23,0.7028612057617137,0.8301246778434381,0.3858161539305571,21.213528248057685,0.4842923313056319,AMEX_FR2,0.4036819976345543
dsp_009952,0.07207341346035159,True,fraud_nonconfounder,19,0.330120960369817,0.21806820786597716,0.6866749073347245,3.204618667864914,0.07554096435254598,MC_4840,-0.10963174320840224
dsp_009953,0.38279691523729253,False,genuine_nonconfounder,11,0.6928947924440084,0.8251366256038233,0.2672632656763068,17.48931396959982,0.3688048439766797,VISA_83,0.07312863619624288
dsp_009954,0.4771800301242384,False,genuine_nonconfounder,16,0.8596327003473797,0.9025424982616372,0.9094554832754413,12.604496863592239,0.8023187958828889,MC_4837,0.032835471830798706
dsp_009955,0.4751528277330534,False,genuine_nonconfounder,11,0.7086679347698673,0.8668359958264338,0.7492497238317971,10.444117225909,0.5478636893197611,AMEX_FR2,0.2852898280240029
dsp_009956,0.13570712164950777,True,account_takeover_confounder,17,0.26783492489123073,0.5259709722388092,0.5819264063826757,6.610903167935169,0.27419079198793556,MC_4840,0.6516707825670645
dsp_009957,0.07938676839585172,True,fraud_nonconfounder,3,0.1287978080023896,0.3952050609239278,0.5201900126938144,8.542666813064294,0.6099680847987928,AMEX_FR2,0.0064225586330545065
dsp_009958,0.5710695293686056,False,genuine_nonconfounder,10,0.9697872661981719,0.9496399249358689,0.1408808155960766,15.934611958777312,0.8795200970792453,AMEX_FR2,0.7182261511821959
dsp_009959,0.08600000239397974,True,fraud_nonconfounder,8,0.12215120740914966,0.2527066731081919,0.6512042572943817,11.621980385289898,0.20223090182981088,AMEX_FR2,0.22615748902318109
dsp_009960,0.10419643933409513,True,fraud_nonconfounder,11,0.6811606733677331,0.49275141814320117,0.33541468066706887,2.939514362097245,0.7802369521520853,VISA_83,-0.19831559670512375
dsp_009961,0.08370862713498688,True,fraud_nonconfounder,10,0.40061943857304066,0.69169720329915,0.8478989210533167,7.6947935372091045,0.3241638018356314,VISA_83,-0.4729490898189651
dsp_009962,0.39089977860075426,False,genuine_nonconfounder,3,0.7586067347205008,0.35712227308564315,0.3466102388972086,36.599224736976396,0.11470850280912216,AMEX_FR2,0.15075313965823037
dsp_009963,0.5179542223594514,False,genuine_nonconfounder,23,0.7482422378460887,0.7015389524706617,0.5226575568360631,8.340713316831259,0.5274261231513244,MC_4840,0.7987348364647158
dsp_009964,0.3317796355586902,False,genuine_nonconfounder,0,0.5113169360452441,0.851298330765743,0.5479452351850043,20.50956296753468,0.13131830106957113,MC_4840,-0.07911971192671918
dsp_009965,0.10209787283969579,False,traveler_confounder,0,0.2244222611549688,0.5232804630674821,0.35988553377661214,4.340410359626493,0.29442096680714674,MC_4840,-1.1221539593518548
dsp_009966,0.1188609262820843,True,fraud_nonconfounder,8,0.3071152624441138,0.21604254115075594,0.6983809008247529,15.492041378815816,0.7897837288704221,MC_4837,0.37828727004790397
dsp_009967,0.16641010174585844,False,traveler_confounder,14,0.20519931023379012,0.6669684786231872,0.32809676642305147,13.723285268577314,0.30132854973532736,AMEX_FR2,-0.6329483976613031
dsp_009968,0.3567319082430833,False,genuine_nonconfounder,4,0.6842057169098688,0.7539401463365891,0.479640646754084,6.278350363687464,0.2318527080845726,VISA_83,0.004614841111585346
dsp_009969,0.061350084678655825,True,fraud_nonconfounder,12,0.1049688521408657,0.18197600827628968,0.2844944042306455,7.975255231420588,0.732802856064155,VISA_83,-0.10038183767572827
dsp_009970,0.3166081276314513,False,genuine_nonconfounder,17,0.6719767689982606,0.7966515088617002,0.5317098406817069,13.766656515455722,0.7355608757434922,VISA_83,-0.44472747542926644
dsp_009971,0.14115243033035646,True,fraud_nonconfounder,2,0.27246401466495446,0.6488064169124903,0.6213378961672985,6.074362398378446,0.3037752112728758,MC_4840,0.6046751286623429
dsp_009972,0.5206390453549457,False,genuine_nonconfounder,23,0.8528309820880556,0.4500416321246802,0.7631437584389988,3.054949411895455,0.18421903981767884,MC_4837,0.8840816805702906
dsp_009973,0.09220696043863456,True,fraud_nonconfounder,8,0.03324562438974196,0.23234804900454126,0.32317174290960005,2.3986637106050437,0.5135992764607242,MC_4840,0.6740346270820582
dsp_009974,0.04683628743360142,True,fraud_nonconfounder,15,0.1574968528889815,0.46752214573276696,0.5557028745427435,14.464481886759087,0.9337640610853416,MC_4837,-0.961174073864745
dsp_009975,0.22139614992140264,False,traveler_confounder,2,0.3842473178276113,0.9260571138133881,0.3325126693763842,13.445903317119454,0.6836974399083751,VISA_83,-0.6475930274800986
dsp_009976,0.3283490923813763,False,genuine_nonconfounder,17,0.717497282243798,0.6037395914223481,0.6376045975287927,38.93098170471745,0.6294206522256832,MC_4837,-0.486767983500437
dsp_009977,0.050937020925421586,True,fraud_nonconfounder,20,0.28638413233100546,0.1732702679162899,0.6026546985609345,1.4269626849865582,0.688860204575044,AMEX_FR2,-0.7448441577036115
dsp_009978,0.2463931943059369,False,genuine_nonconfounder,2,0.7270465804990685,0.3773372624207405,0.6200553446960758,15.4187256229991,0.6552300368429387,VISA_83,-0.7173720132429463
dsp_009979,0.6298404988553932,False,genuine_nonconfounder,3,0.943239589616176,0.589805633569505,0.6153162964335934,14.29253433405694,0.5335637520751245,MC_4837,1.4284529825750831
dsp_009980,0.06297911313778903,True,fraud_nonconfounder,6,0.23182897067821198,0.0027099865283519435,0.709766444133377,2.3935911771170155,0.6369187728434701,MC_4840,-0.21286403654480235
dsp_009981,0.28514634628822405,False,genuine_nonconfounder,0,0.6478077916613482,0.6337206314760014,0.6153398296132675,22.46775848659418,0.2891647569125925,AMEX_FR2,-0.5362348627902817
dsp_009982,0.36176255620864456,False,genuine_nonconfounder,23,0.7128551833789144,0.6940295240978936,0.6245818854234922,7.950834108377236,0.45607019541241556,VISA_83,-0.1085769487825169
dsp_009983,0.525946106452796,False,genuine_nonconfounder,14,0.4985386951763886,0.9255308375529462,0.2624651419713804,10.078543430438573,0.35930315357110015,VISA_83,1.139265710810232
